symbol,earnings_date,eps_estimate,reported_eps,surprise
DE,2016-11-23,0.4,0.9,+123.65
DE,2016-08-19,0.94,1.55,+64.38
DE,2016-05-20,1.47,1.56,+5.8
DE,2016-02-19,0.7,0.8,+13.65
DE,2015-11-25,0.75,1.08,+44.77
DE,2015-08-21,1.44,1.53,+6.31
DE,2015-05-22,1.55,2.03,+31
DE,2015-02-20,0.83,1.12,+35.62
DE,2014-11-26,1.57,2.11,+34.31
DE,2014-08-13,2.2,2.33,+6.15
DE,2014-05-14,2.48,2.65,+6.73
DE,2014-02-12,1.52,1.81,+18.7
DE,2013-11-20,1.89,2.11,+11.66
DE,2013-08-14,2.17,2.56,+18.06
DE,2013-05-15,2.72,2.76,+1.38
DE,2013-02-13,1.4,1.65,+17.5
DE,2012-11-21,1.88,1.75,-7.02
DE,2012-08-15,2.31,1.98,-14.37
DE,2012-05-16,2.53,2.61,+3.11
DE,2012-02-15,1.24,1.3,+5.22
DE,2011-11-23,1.43,1.62,+13.11
DE,2011-08-17,1.67,1.69,+1.2
DE,2011-05-18,2.06,2.12,+2.81
DE,2011-02-16,0.99,1.2,+21.3
DE,2010-11-24,0.95,1.07,+12.76
DE,2010-08-18,1.24,1.44,+16.13
DE,2010-05-19,1.09,1.58,+44.57
DE,2010-02-17,0.19,0.57,+204.21
DE,2009-11-25,0.03,0.23,+641.94
DE,2009-08-19,0.57,0.99,+74.98
DE,2009-05-20,1.07,1.11,+3.58
DE,2009-02-18,0.63,0.48,-23.58
DE,2008-11-26,0.99,0.81,-18.49
DE,2008-08-13,1.36,1.32,-3.23
DE,2008-05-14,1.75,1.74,-0.34
DE,2008-02-13,0.78,0.83,+6.13
DE,2007-11-21,0.77,0.94,+21.57
DE,2007-08-15,0.99,1.19,+19.34
DE,2007-05-16,1.21,1.36,+12.64
DE,2007-02-14,0.39,0.52,+31.87
DE,2006-11-21,0.47,0.6,+27.76
DE,2006-08-15,0.91,0.93,+1.98
DE,2006-05-16,1.15,1.19,+2.88
DE,2006-02-14,0.42,0.47,+12.78
DE,2005-11-22,0.39,0.48,+22.24
DE,2005-08-16,0.95,0.79,-16.67
DE,2005-05-17,1.07,1.22,+13.86
DE,2005-02-15,0.45,0.45,-0.24
DE,2004-11-23,0.49,0.71,+42.6
DE,2004-08-17,0.75,0.79,+5.42
DE,2004-05-18,0.88,0.94,+7.05
DE,2004-02-17,0.26,0.34,+30.92
DE,2003-11-25,0.09,0.14,+51.58
DE,2003-08-12,0.42,0.51,+22.61
DE,2003-05-13,0.47,0.54,+14.56
DE,2003-02-11,0.07,0.14,+95.09
DE,2002-11-19,0.13,0.14,+4
DE,2002-08-13,0.18,0.31,+73.41
DE,2002-05-14,0.22,0.3,+32.93
DE,2002-02-12,-0.12,-0.08,+32.59
DE,2001-11-20,-0.23,-0.22,+2.97
DE,2001-08-14,0.13,0.15,+14.16
DE,2001-05-15,0.33,0.27,-17.83
DE,2001-02-13,0.14,0.12,-11.11
DE,2000-11-21,0.2,0.15,-24.12
DELL,2025-08-27,-,-,-
DELL,2025-05-28,-,-,-
DELL,2025-02-24,-,-,-
DELL,2024-11-25,2.04,-,-
DELL,2024-08-29,1.71,1.89,+10.64
DELL,2024-05-30,1.26,1.27,+1.03
DELL,2024-02-29,1.73,2.2,+27.35
DELL,2023-11-30,1.47,1.88,+28.23
DELL,2023-08-31,1.14,1.74,+53.18
DELL,2023-06-01,0.86,1.31,+52.97
DELL,2023-03-02,1.63,1.8,+10.13
DELL,2022-11-21,1.6,2.3,+44.16
DELL,2022-08-25,1.64,1.68,+2.62
DELL,2022-05-26,1.39,1.84,+32.04
DELL,2022-02-24,1.95,1.72,-11.62
DELL,2021-11-23,2.18,2.37,+8.49
DELL,2021-08-26,2.03,2.24,+10.13
DELL,2021-05-27,1.61,2.13,+31.95
DELL,2021-02-25,2.12,2.7,+27.63
DELL,2020-11-24,1.4,2.03,+44.5
DELL,2020-08-27,1.4,1.92,+37.63
DELL,2020-05-28,0.92,1.34,+45
DELL,2020-02-27,2.02,2,-0.78
DELL,2019-11-26,1.62,1.75,+7.8
DELL,2019-08-29,1.47,2.15,+46.41
DELL,2019-05-30,1.21,1.45,+19.67
DELL,2019-02-28,1.81,1.86,+2.58
DELL,2018-11-29,-,1.56,-
DELL,2018-09-06,-,1.76,-
DELL,2018-06-04,1.15,1.53,+33.04
DELL,2018-03-08,1.65,1.43,-13.07
DELL,2017-12-07,1.34,1.44,+7.46
DELL,2017-09-07,1.09,1.14,+4.59
DELL,2017-06-08,0.93,0.75,-19.35
DELL,2017-03-30,-,-,-
DELL,2016-12-09,-,-,-
DELL,2016-09-06,-,-,-
DELL,2016-06-10,-,-,-
DHR,2025-07-21,-,-,-
DHR,2025-04-21,-,-,-
DHR,2025-01-28,-,-,-
DHR,2024-10-22,1.57,-,-
DHR,2024-07-23,1.57,1.72,+9.31
DHR,2024-04-23,1.71,1.92,+12.29
DHR,2024-01-30,1.91,2.09,+9.61
DHR,2023-10-24,1.87,2.02,+8.28
DHR,2023-07-25,2.01,2.05,+2.19
DHR,2023-04-25,2.25,2.36,+4.89
DHR,2023-01-24,2.54,2.87,+12.78
DHR,2022-10-20,2.26,2.56,+13.25
DHR,2022-07-21,2.35,2.76,+17.47
DHR,2022-04-21,2.66,2.76,+3.67
DHR,2022-01-27,2.54,2.69,+5.89
DHR,2021-10-21,2.15,2.39,+11
DHR,2021-07-22,2.05,2.46,+19.87
DHR,2021-04-22,1.75,2.52,+44.29
DHR,2021-01-28,1.87,2.08,+11.18
DHR,2020-10-22,1.36,1.72,+26.16
DHR,2020-07-23,1.09,1.44,+31.91
DHR,2020-05-06,1.02,1.05,+2.89
DHR,2020-01-30,1.25,1.28,+2.27
DHR,2019-10-24,1.15,1.16,+1
DHR,2019-07-18,1.16,1.19,+2.86
DHR,2019-04-18,1.02,1.07,+5.38
DHR,2019-01-29,1.27,1.28,+0.65
DHR,2018-10-18,1.08,1.1,+2.32
DHR,2018-07-19,1.09,1.15,+5.81
DHR,2018-04-19,0.94,0.99,+5.73
DHR,2018-01-30,1.16,1.19,+2.74
DHR,2017-10-19,0.95,1,+4.89
DHR,2017-07-20,0.97,0.99,+2.2
DHR,2017-04-20,0.84,0.85,+0.85
DHR,2017-01-31,1.03,1.05,+1.92
DHR,2016-10-20,0.82,0.87,+5.47
DHR,2016-07-25,1.22,1.25,+2.08
DHR,2016-04-21,1.03,1.08,+4.88
DHR,2016-01-26,1.27,1.27,+0.19
DHR,2015-10-22,1.04,1.05,+1.24
DHR,2015-07-23,1.04,1.08,+3.77
DHR,2015-04-23,0.93,0.93,-0.09
DHR,2015-01-27,1.03,1.04,+1.35
DHR,2014-10-16,0.89,0.9,+0.86
DHR,2014-07-17,0.94,0.93,-1.06
DHR,2014-04-16,0.8,0.81,+1.32
DHR,2014-01-28,0.95,0.96,+0.63
DHR,2013-10-17,0.83,0.84,+1.4
DHR,2013-07-18,0.85,0.87,+1.86
DHR,2013-04-18,0.76,0.75,-1.82
DHR,2013-01-29,0.86,0.87,+0.84
DHR,2012-10-18,0.79,0.77,-2.02
DHR,2012-07-19,0.81,0.81,+0.61
DHR,2012-04-19,0.71,0.73,+3.45
DHR,2012-01-31,0.78,0.81,+3.38
DHR,2011-10-20,0.7,0.73,+3.72
DHR,2011-07-21,0.67,0.69,+3.13
DHR,2011-04-21,0.57,0.61,+7.02
DHR,2011-01-27,0.66,0.67,+1.03
DHR,2010-10-21,0.55,0.6,+8.74
DHR,2010-07-22,0.53,0.56,+5.37
DHR,2010-04-22,0.44,0.48,+9.67
DHR,2010-01-28,0.52,0.56,+8.54
DHR,2009-10-22,0.43,0.45,+2.99
DHR,2009-07-23,0.44,0.4,-9.09
DHR,2009-04-23,0.36,0.36,-0.73
DHR,2009-01-26,0.52,0.56,+7.28
DHR,2008-10-16,0.56,0.57,+1
DHR,2008-07-17,0.53,0.55,+3.17
DHR,2008-04-17,0.44,0.45,+1.08
DHR,2008-01-24,0.56,0.56,+0.16
DHR,2007-10-18,0.49,0.51,+4.01
DHR,2007-07-19,0.46,0.47,+1.57
DHR,2007-04-19,0.38,0.39,+1.49
DHR,2007-01-25,0.47,0.48,+1.73
DHR,2006-10-19,0.41,0.42,+1.4
DHR,2006-07-20,0.39,0.4,+2.7
DHR,2006-04-20,0.32,0.33,+2.01
DHR,2006-01-26,0.4,0.41,+0.85
DHR,2005-10-20,0.35,0.35,-0.58
DHR,2005-07-21,0.33,0.34,+0.45
DHR,2005-04-21,0.28,0.29,+2.05
DHR,2005-01-27,0.33,0.34,+2.45
DHR,2004-10-21,0.3,0.31,+4.73
DHR,2004-07-22,0.27,0.28,+4.98
DHR,2004-04-22,0.21,0.23,+6.89
DHR,2004-01-29,0.24,0.24,+1.87
DHR,2003-10-16,0.21,0.22,+3.18
DHR,2003-07-17,0.19,0.2,+1.69
DHR,2003-04-17,0.16,0.16,+1.11
DHR,2003-01-30,0.19,0.2,+2.6
DHR,2002-10-17,0.18,0.19,+1.87
DHR,2002-07-18,0.16,0.17,+1.67
DHR,2002-04-18,0.14,0.14,-0.14
DHR,2002-01-24,0.13,0.13,-0.15
DHR,2001-10-18,0.15,0.15,+0.26
DHR,2001-07-19,0.16,0.16,+0.49
DHR,2001-04-19,0.14,0.14,+0.82
DHR,2001-01-24,0.15,0.15,+1.41
DHR,2000-10-19,0.14,0.14,+3.07
DIS,2025-08-05,-,-,-
DIS,2025-05-05,-,-,-
DIS,2025-02-05,-,-,-
DIS,2024-11-14,1.1,-,-
DIS,2024-08-07,1.19,1.39,+16.48
DIS,2024-05-07,1.1,1.21,+10.18
DIS,2024-02-07,0.99,1.22,+23.56
DIS,2023-11-08,0.7,0.82,+17.36
DIS,2023-08-09,0.95,1.03,+8.08
DIS,2023-05-10,0.93,0.93,-0.07
DIS,2023-02-08,0.78,0.99,+26.18
DIS,2022-11-08,0.55,0.3,-45.32
DIS,2022-08-10,0.96,1.09,+13.15
DIS,2022-05-11,1.19,1.08,-8.98
DIS,2022-02-09,0.63,1.06,+68.52
DIS,2021-11-10,0.51,0.37,-27.28
DIS,2021-08-12,0.55,0.8,+46.58
DIS,2021-05-13,0.27,0.79,+189.84
DIS,2021-02-11,-0.41,0.32,+177.77
DIS,2020-11-12,-0.7,-0.2,+71.4
DIS,2020-08-04,-0.64,0.08,+112.47
DIS,2020-05-05,0.89,0.6,-32.21
DIS,2020-02-04,1.44,1.53,+6.15
DIS,2019-11-07,0.95,1.07,+12.95
DIS,2019-08-06,1.75,1.35,-22.81
DIS,2019-05-08,1.58,1.61,+1.79
DIS,2019-02-05,1.55,1.84,+18.98
DIS,2018-11-08,1.34,1.48,+10.78
DIS,2018-08-07,1.95,1.87,-4.14
DIS,2018-05-08,1.7,1.84,+8.54
DIS,2018-02-06,1.61,1.89,+17.55
DIS,2017-11-09,1.13,1.07,-4.97
DIS,2017-08-08,1.55,1.58,+1.7
DIS,2017-05-09,1.41,1.5,+6.25
DIS,2017-02-07,1.49,1.55,+3.98
DIS,2016-11-10,1.16,1.1,-4.8
DIS,2016-08-09,1.61,1.62,+0.76
DIS,2016-05-10,1.4,1.36,-2.68
DIS,2016-02-09,1.45,1.63,+12.53
DIS,2015-11-05,1.14,1.2,+5.19
DIS,2015-08-04,1.42,1.45,+2.3
DIS,2015-05-05,1.11,1.23,+11.28
DIS,2015-02-03,1.07,1.27,+18.74
DIS,2014-11-06,0.89,0.89,+0.43
DIS,2014-08-05,1.17,1.28,+9.69
DIS,2014-05-06,0.96,1.11,+15.77
DIS,2014-02-05,0.92,1.04,+13.62
DIS,2013-11-07,0.76,0.77,+1.68
DIS,2013-08-06,1.01,1.03,+1.78
DIS,2013-05-07,0.77,0.79,+2.79
DIS,2013-02-05,0.76,0.79,+3.83
DIS,2012-11-08,0.68,0.68,+0.09
DIS,2012-08-07,0.93,1.01,+8.86
DIS,2012-05-08,0.55,0.58,+4.95
DIS,2012-02-07,0.71,0.8,+11.94
DIS,2011-11-10,0.54,0.59,+8.47
DIS,2011-08-09,0.73,0.78,+7.2
DIS,2011-05-10,0.57,0.49,-13.71
DIS,2011-02-08,0.56,0.68,+22.03
DIS,2010-11-11,0.46,0.45,-2.95
DIS,2010-08-10,0.58,0.67,+15.03
DIS,2010-05-11,0.45,0.48,+5.54
DIS,2010-02-09,0.38,0.47,+22.76
DIS,2009-11-12,0.41,0.46,+13.15
DIS,2009-07-30,0.5,0.52,+3.29
DIS,2009-05-05,0.4,0.43,+6.41
DIS,2009-02-03,0.51,0.41,-19.61
DIS,2008-11-06,0.49,0.43,-12.24
DIS,2008-07-30,0.61,0.62,+1.71
DIS,2008-05-06,0.51,0.58,+14.42
DIS,2008-02-05,0.52,0.63,+20.6
DIS,2007-11-08,0.41,0.42,+2.94
DIS,2007-08-01,0.55,0.58,+5.78
DIS,2007-05-08,0.38,0.43,+14.39
DIS,2007-02-07,0.39,0.49,+24.62
DIS,2006-11-09,0.34,0.36,+6.71
DIS,2006-08-09,0.44,0.53,+20.33
DIS,2006-05-09,0.31,0.37,+20.03
DIS,2006-02-06,0.3,0.35,+17.76
DIS,2005-11-17,0.18,0.23,+29.3
DIS,2005-08-09,0.38,0.42,+9.37
DIS,2005-05-11,0.32,0.32,+1.03
DIS,2005-01-31,0.29,0.34,+17.44
DIS,2004-11-18,0.18,0.19,+8.57
DIS,2004-08-10,0.27,0.31,+16.25
DIS,2004-05-12,0.21,0.26,+25.73
DIS,2004-02-11,0.23,0.33,+44.79
DIS,2003-11-20,0.15,0.17,+10.97
DIS,2003-07-31,0.16,0.19,+17.45
DIS,2003-05-01,0.11,0.11,-2.69
DIS,2003-01-30,0.16,0.17,+9.68
DIS,2002-11-07,0.11,0.11,+3.53
DIS,2002-08-01,0.17,0.17,+2.29
DIS,2002-04-25,0.1,0.13,+24.65
DIS,2002-01-31,0.11,0.15,+40.11
DIS,2001-11-08,0.07,0.06,-9.24
DIS,2001-08-02,0.22,0.23,+6.05
DIS,2001-04-24,0.14,0.17,+25.16
DIS,2001-02-06,0.25,0.28,+10.16
DIS,2000-11-09,0.17,0.2,+17.65
EEM,2008-02-16,-,-,-
EEM,2007-11-15,-,-,-
EEM,2007-08-14,-,-,-
EEM,2007-05-15,-,-,-
EEM,2007-02-16,-,-,-
EEM,2006-11-15,-,-,-
EEM,2006-08-14,-,-,-
EEM,2006-05-15,-,-,-
EFA,2008-02-16,-,-,-
EFA,2007-11-15,-,-,-
EFA,2007-08-14,-,-,-
EFA,2007-05-15,-,-,-
EFA,2007-02-16,-,-,-
EFA,2006-11-15,-,-,-
EFA,2006-08-14,-,-,-
EFA,2006-05-15,-,-,-
ELV,2025-07-15,-,-,-
ELV,2025-04-16,-,-,-
ELV,2025-01-22,-,-,-
ELV,2024-10-17,9.66,-,-
ELV,2024-07-17,10.01,10.12,+1.11
ELV,2024-04-18,10.53,10.64,+1.03
ELV,2024-01-24,5.64,5.62,-0.41
ELV,2023-10-18,8.44,8.99,+6.52
ELV,2023-07-19,8.8,9.04,+2.77
ELV,2023-04-19,9.26,9.46,+2.14
ELV,2023-01-25,5.19,5.23,+0.8
ELV,2022-10-19,7.15,7.53,+5.34
ELV,2022-07-20,7.74,8.04,+3.87
ELV,2022-04-20,7.81,8.25,+5.59
ELV,2022-01-26,5.11,5.14,+0.53
ELV,2021-10-20,6.37,6.79,+6.58
ELV,2021-07-21,6.33,7.03,+11.03
ELV,2021-04-21,6.51,7.01,+7.63
ELV,2021-01-27,2.52,2.54,+0.79
ELV,2020-10-28,4.15,4.2,+1.16
ELV,2020-07-29,8.87,9.2,+3.67
ELV,2020-04-29,6.48,6.48,+0.05
ELV,2020-01-29,3.88,3.88,-0.07
ELV,2019-10-23,4.82,4.87,+1.03
ELV,2019-07-24,4.61,4.64,+0.56
ELV,2019-04-24,5.81,6.03,+3.71
ELV,2019-01-30,2.2,2.44,+11.12
ELV,2018-10-31,3.7,3.81,+2.96
ELV,2018-07-25,4.16,4.25,+2.16
ELV,2018-04-25,4.88,5.41,+10.95
ELV,2018-01-31,1.27,1.29,+1.72
ELV,2017-10-25,2.42,2.65,+9.66
ELV,2017-07-26,3.23,3.37,+4.24
ELV,2017-04-26,3.86,4.68,+21.21
ELV,2017-02-01,1.61,1.76,+9.17
ELV,2016-11-02,2.47,2.45,-0.65
ELV,2016-07-27,3.23,3.33,+3
ELV,2016-04-27,3.32,3.46,+4.2
ELV,2016-01-27,1.2,1.14,-5
ELV,2015-10-28,2.33,2.73,+17.42
ELV,2015-07-29,2.77,3.1,+11.89
ELV,2015-04-29,2.67,3.14,+17.58
ELV,2015-01-28,1.72,1.73,+0.65
ELV,2014-10-29,2.27,2.36,+3.96
ELV,2014-07-30,2.26,2.44,+8.09
ELV,2014-04-30,2.12,2.3,+8.26
ELV,2014-01-29,0.87,0.87,-0.19
ELV,2013-10-23,1.82,2.1,+15.51
ELV,2013-07-24,2.11,2.6,+23.37
ELV,2013-04-24,2.38,2.94,+23.27
ELV,2013-01-23,0.95,1.03,+8.58
ELV,2012-11-07,1.84,2.09,+13.55
ELV,2012-07-25,2.08,2.04,-1.85
ELV,2012-04-25,2.27,2.34,+2.97
ELV,2012-01-25,1.12,0.99,-11.65
ELV,2011-10-26,1.68,1.77,+5.61
ELV,2011-07-27,1.8,1.83,+1.5
ELV,2011-04-27,1.87,2.35,+25.64
ELV,2011-01-26,1.23,1.33,+8.09
ELV,2010-11-03,1.58,1.74,+10.2
ELV,2010-07-28,1.55,1.67,+7.5
ELV,2010-04-28,1.67,1.95,+17.1
ELV,2010-01-27,1.02,1.16,+13.73
ELV,2009-10-28,1.37,1.78,+29.48
ELV,2009-07-29,1.43,1.5,+5.14
ELV,2009-04-22,1.25,1.62,+29.91
ELV,2009-01-28,1.36,0.65,-52.36
ELV,2008-10-22,1.49,1.6,+7.08
ELV,2008-07-23,1.36,1.44,+5.83
ELV,2008-04-23,1.19,1.07,-10.08
ELV,2008-01-23,1.51,1.51,+0.28
ELV,2007-10-24,1.44,1.45,+0.49
ELV,2007-07-25,1.35,1.35,-0.33
ELV,2007-04-25,1.26,1.26,+0.33
ELV,2007-01-24,1.27,1.27,+0.08
ELV,2006-10-25,1.23,1.24,+1.09
ELV,2006-07-26,1.14,1.18,+3.1
ELV,2006-04-26,1.07,1.1,+2.6
ELV,2006-01-25,1.04,1.05,+1.15
ELV,2005-10-26,1.01,1.02,+0.75
ELV,2005-07-27,0.97,1,+3.2
ELV,2005-04-27,0.91,0.94,+2.9
ELV,2005-02-07,0.84,0.85,+0.56
ELV,2004-10-27,0.83,0.84,+0.96
ELV,2004-07-27,0.82,0.83,+0.8
ELV,2004-04-28,0.73,0.81,+9.95
ELV,2004-01-29,0.69,0.72,+3.5
ELV,2003-10-27,0.66,0.68,+1.79
ELV,2003-07-31,0.62,0.65,+4.42
ELV,2003-04-30,0.59,0.59,-
ELV,2003-02-02,0.55,0.56,+2.28
ELV,2002-11-04,0.5,0.53,+5.79
ELV,2002-08-05,0.49,0.5,+1.54
ELV,2002-04-29,0.42,0.47,+11.6
ELV,2002-02-06,0.45,0.48,+6.31
ETN,2025-07-30,-,-,-
ETN,2025-04-28,-,-,-
ETN,2025-01-30,-,-,-
ETN,2024-10-29,2.8,-,-
ETN,2024-08-01,2.61,2.73,+4.51
ETN,2024-04-30,2.29,2.4,+4.88
ETN,2024-02-01,2.47,2.55,+3.21
ETN,2023-10-31,2.34,2.47,+5.72
ETN,2023-08-01,2.11,2.21,+4.7
ETN,2023-05-02,1.78,1.88,+5.45
ETN,2023-02-08,2.05,2.06,+0.58
ETN,2022-11-01,2.01,2.02,+0.64
ETN,2022-08-02,1.82,1.87,+2.8
ETN,2022-05-03,1.6,1.62,+1.42
ETN,2022-02-04,1.71,1.72,+0.41
ETN,2021-11-02,1.73,1.75,+1.06
ETN,2021-08-03,1.57,1.72,+9.33
ETN,2021-05-04,1.23,1.44,+16.67
ETN,2021-02-02,1.2,1.28,+6.24
ETN,2020-11-03,1.04,1.18,+12.94
ETN,2020-07-29,0.53,0.7,+31.99
ETN,2020-04-30,1.07,1.09,+1.92
ETN,2020-02-04,1.41,1.37,-2.51
ETN,2019-10-29,1.51,1.52,+0.6
ETN,2019-07-30,1.51,1.53,+1.34
ETN,2019-04-30,1.24,1.26,+1.43
ETN,2019-01-31,1.43,1.46,+2.07
ETN,2018-10-30,1.43,1.43,-0.17
ETN,2018-07-31,1.33,1.39,+4.77
ETN,2018-05-01,1.07,1.1,+2.75
ETN,2018-02-01,1.21,1.29,+6.6
ETN,2017-10-31,1.25,1.25,+0.12
ETN,2017-08-01,1.16,1.15,-0.65
ETN,2017-05-02,0.88,0.96,+9.54
ETN,2017-02-02,1.1,1.12,+1.78
ETN,2016-11-01,1.15,1.15,+0.36
ETN,2016-08-02,1.07,1.07,+0.13
ETN,2016-04-29,0.85,0.88,+3.52
ETN,2016-02-03,1.1,1.17,+6.59
ETN,2015-10-30,1,0.97,-2.95
ETN,2015-07-29,1.13,1.16,+2.32
ETN,2015-04-29,0.98,1.01,+2.64
ETN,2015-02-03,1.2,1.27,+5.87
ETN,2014-10-29,1.23,1.29,+4.59
ETN,2014-07-29,1.13,1.11,-1.39
ETN,2014-04-29,1,1.01,+0.83
ETN,2014-02-04,1.06,1.08,+1.86
ETN,2013-10-25,1.12,1.12,-0.31
ETN,2013-08-02,1.11,1.09,-1.65
ETN,2013-04-29,0.79,0.84,+6.97
ETN,2013-02-05,0.93,0.82,-11.38
ETN,2012-10-31,1.09,1.07,-1.94
ETN,2012-07-23,1.09,1.15,+5.87
ETN,2012-04-23,0.9,0.92,+2.46
ETN,2012-01-26,1.11,1.08,-2.61
ETN,2011-10-24,1.08,1.08,-0.31
ETN,2011-07-25,0.95,0.97,+1.65
ETN,2011-04-20,0.8,0.84,+4.81
ETN,2011-01-27,0.84,0.85,+1.2
ETN,2010-10-20,0.69,0.8,+16.21
ETN,2010-07-21,0.59,0.68,+16.15
ETN,2010-04-20,0.42,0.48,+14.08
ETN,2010-01-25,0.62,0.68,+9.71
ETN,2009-10-19,0.46,0.61,+32
ETN,2009-07-20,0.09,0.12,+35.29
ETN,2009-04-20,-0.12,-0.11,+11.06
ETN,2009-01-26,0.52,0.54,+3.48
ETN,2008-10-20,0.94,0.98,+3.56
ETN,2008-07-15,0.97,1.05,+8.1
ETN,2008-04-14,0.83,0.85,+2.64
ETN,2008-01-22,0.86,0.9,+3.5
ETN,2007-10-15,0.84,0.9,+6.67
ETN,2007-07-16,0.73,0.85,+15.74
ETN,2007-04-16,0.71,0.81,+14.79
ETN,2007-01-22,0.79,0.83,+4.49
ETN,2006-10-16,0.79,0.83,+3.9
ETN,2006-07-17,0.82,0.84,+3.03
ETN,2006-04-17,0.66,0.7,+6.46
ETN,2006-01-23,0.68,0.72,+4.74
ETN,2005-10-17,0.66,0.67,+0.08
ETN,2005-07-18,0.66,0.7,+5.79
ETN,2005-04-14,0.62,0.62,-
ETN,2005-01-24,0.56,0.57,+1.83
ETN,2004-10-14,0.56,0.56,+1.35
ETN,2004-07-15,0.51,0.53,+3.79
ETN,2004-04-14,0.4,0.44,+10.64
ETN,2004-01-21,0.35,0.39,+12.32
ETN,2003-10-14,0.33,0.36,+10.03
ETN,2003-07-15,0.33,0.34,+1.82
ETN,2003-04-14,0.24,0.27,+10.99
ETN,2003-01-21,0.23,0.25,+6.42
ETN,2002-10-14,0.3,0.32,+3.99
ETN,2002-07-15,0.3,0.31,+2.87
ETN,2002-04-15,0.21,0.23,+8.39
ETN,2002-01-22,0.15,0.16,+8.33
ETN,2001-10-15,0.16,0.17,+5.51
ETN,2001-07-16,0.22,0.24,+4.76
ETN,2001-04-16,0.24,0.26,+7.39
ETN,2001-01-22,0.37,0.35,-5.08
ETN,2000-10-16,0.33,0.35,+5.13
EWJ,2006-05-15,-,-,-
EWJ,2006-02-15,-,-,-
F,2025-07-22,-,-,-
F,2025-04-22,-,-,-
F,2025-02-04,-,-,-
F,2024-10-28,0.5,-,-
F,2024-07-24,0.68,0.47,-31.15
F,2024-04-24,0.42,0.49,+15.87
F,2024-02-06,0.14,0.29,+113.72
F,2023-10-26,0.45,0.39,-13.8
F,2023-07-27,0.55,0.72,+31.58
F,2023-05-02,0.41,0.63,+52.75
F,2023-02-02,0.62,0.51,-18.05
F,2022-10-26,0.27,0.3,+10.46
F,2022-07-27,0.45,0.68,+52.01
F,2022-04-27,0.37,0.38,+2.65
F,2022-02-03,0.45,0.26,-42.52
F,2021-10-27,0.27,0.51,+89.63
F,2021-07-28,-0.03,0.13,+498.9
F,2021-04-28,0.21,0.89,+331.52
F,2021-02-04,-0.07,0.34,+604.45
F,2020-10-28,0.19,0.65,+237.79
F,2020-07-30,-1.17,-0.35,+70.18
F,2020-04-28,-0.12,-0.23,-87.97
F,2020-02-04,0.15,0.12,-20.42
F,2019-10-23,0.26,0.34,+31.01
F,2019-07-24,0.31,0.28,-8.36
F,2019-04-25,0.27,0.44,+65.67
F,2019-01-23,0.32,0.3,-4.76
F,2018-10-24,0.28,0.29,+4.47
F,2018-07-25,0.31,0.27,-13.49
F,2018-04-25,0.41,0.43,+4.78
F,2018-01-24,0.42,0.39,-6.66
F,2017-10-26,0.32,0.43,+32.51
F,2017-07-26,0.43,0.56,+29.79
F,2017-04-27,0.35,0.39,+12.74
F,2017-01-26,0.31,0.3,-3.44
F,2016-10-27,0.2,0.26,+29.46
F,2016-07-28,0.6,0.52,-12.91
F,2016-04-28,0.48,0.68,+43.03
F,2016-01-28,0.51,0.58,+13.3
F,2015-10-27,0.46,0.45,-3.17
F,2015-07-28,0.37,0.47,+27.98
F,2015-04-28,0.26,0.23,-11.54
F,2015-01-29,0.23,0.26,+14.54
F,2014-10-24,0.19,0.24,+25.65
F,2014-07-24,0.36,0.4,+11.94
F,2014-04-25,0.31,0.25,-19.06
F,2014-01-28,0.28,0.31,+9.79
F,2013-10-24,0.38,0.45,+19.88
F,2013-07-24,0.37,0.45,+22.49
F,2013-04-24,0.37,0.41,+11.39
F,2013-01-29,0.25,0.31,+22.3
F,2012-10-30,0.3,0.4,+33.1
F,2012-07-25,0.28,0.3,+6.9
F,2012-04-27,0.35,0.39,+11.81
F,2012-01-27,0.25,0.2,-19.81
F,2011-10-26,0.44,0.46,+4.15
F,2011-07-26,0.6,0.65,+7.81
F,2011-04-26,0.5,0.62,+24.62
F,2011-01-28,0.48,0.3,-37.96
F,2010-10-26,0.38,0.48,+27.21
F,2010-07-23,0.4,0.68,+68.2
F,2010-04-27,0.31,0.46,+47.59
F,2010-01-28,0.26,0.43,+65.38
F,2009-11-02,-0.12,0.26,+321.5
F,2009-07-23,-0.48,-0.21,+56.23
F,2009-04-24,-1.23,-0.75,+39.07
F,2009-01-29,-1.3,-1.37,-5.22
F,2008-11-07,-0.94,-1.31,-39.36
F,2008-07-24,-0.27,-0.62,-130.34
F,2008-04-24,-0.16,0.2,+227.45
F,2008-01-24,-0.19,-0.2,-7.92
F,2007-11-08,-0.46,-0.01,+97.85
F,2007-07-26,-0.35,0.13,+136.65
F,2007-04-26,-0.6,-0.09,+84.95
F,2007-01-25,-1.01,-1.1,-9.38
F,2006-10-23,-0.61,-0.62,-1.75
F,2006-07-20,0.12,-0.03,-124.59
F,2006-04-21,0.25,0.24,-3.52
F,2006-01-23,0.01,0.26,+2263.64
F,2005-10-20,-0.1,-0.1,-3.22
F,2005-07-19,0.33,0.47,+41.89
F,2005-04-20,0.39,0.62,+61.04
F,2005-01-20,0.27,0.28,+5.09
F,2004-10-19,0.14,0.28,+95.03
F,2004-07-20,0.5,0.61,+22.33
F,2004-04-21,0.44,0.96,+117.85
F,2004-01-22,0.28,0.31,+9.87
F,2003-10-16,-0.11,0.15,+233.13
F,2003-07-16,0.18,0.22,+22.22
