symbol,earnings_date,eps_estimate,reported_eps,surprise,implied_volatility
MU,2007-04-04,-0.01,-0.07,-539.27,no data available
MU,2006-12-21,0.2,0.15,-23.61,no data available
MU,2006-10-05,0.14,0.08,-42.24,no data available
MU,2006-06-28,0.09,0.12,+27.38,no data available
MU,2006-04-10,0.06,-0.04,-170.83,no data available
MU,2005-12-21,0.11,0.09,-15.41,no data available
MU,2005-09-29,-0.08,0.07,+183.52,no data available
MU,2005-06-23,0.02,-0.2,-1433.33,no data available
MU,2005-03-29,0.15,0.17,+16.03,no data available
MU,2004-12-22,0.22,0.23,+6.65,no data available
MU,2004-09-29,0.2,0.14,-30,no data available
MU,2004-06-23,0.09,0.13,+40.89,no data available
MU,2004-03-24,-0.06,-0.04,+38.46,no data available
MU,2003-12-23,-0.06,-,+100,no data available
MU,2003-09-24,-0.25,-0.2,+20,no data available
MU,2003-06-18,-0.52,-0.36,+31.15,no data available
MU,2003-03-20,-0.46,-0.83,-78.88,no data available
MU,2002-12-17,-0.23,-0.52,-128.45,no data available
MU,2002-09-24,-0.18,-0.18,+2.7,no data available
MU,2002-06-25,0.06,-0.04,-168.97,no data available
MU,2002-03-21,-0.05,-0.05,-2.42,no data available
MU,2001-12-18,-0.39,-0.44,-11.81,no data available
MU,2001-09-25,-0.34,-0.28,+17.82,no data available
MU,2001-06-21,-0.15,-0.23,-55.64,no data available
MU,2001-03-29,-0.02,-0.01,+52.49,no data available
MU,2000-12-20,0.58,0.58,-0.55,no data available
NEE,2025-07-22,-,-,-,no data available
NEE,2025-04-21,-,-,-,no data available
NEE,2025-01-23,-,-,-,no data available
NEE,2024-10-23,0.98,-,-,0.31710917
NEE,2024-07-24,0.98,0.96,-1.97,0.26816806
NEE,2024-04-23,0.78,0.91,+17.09,0.23365688
NEE,2024-01-25,0.49,0.52,+6.46,0.27232718
NEE,2023-10-24,0.87,0.94,+7.85,0.30240937
NEE,2023-07-25,0.82,0.88,+6.87,0.22111602
NEE,2023-04-25,0.72,0.84,+16.67,0.22190975
NEE,2023-01-25,0.49,0.51,+3.81,0.28523316
NEE,2022-10-28,0.8,0.85,+6.3,0.30085367
NEE,2022-07-22,0.73,0.81,+10.38,0.26207225
NEE,2022-04-21,0.71,0.74,+4.15,0.26626312
NEE,2022-01-25,0.4,0.41,+3.23,0.31275955
NEE,2021-10-20,0.71,0.75,+4.93,0.18128688
NEE,2021-07-23,0.7,0.71,+2.01,0.19398649
NEE,2021-04-21,0.59,0.67,+13.1,0.21187706
NEE,2021-01-26,0.37,0.4,+9.29,0.28399495
NEE,2020-10-21,0.65,0.67,+2.94,0.27299391
NEE,2020-07-24,0.63,0.65,+3.77,0.27470836
NEE,2020-04-22,0.56,0.6,+5.31,0.41511838
NEE,2020-01-24,0.37,0.36,-2.77,0.1412355
NEE,2019-10-22,0.57,0.6,+4.48,0.15603054
NEE,2019-07-24,0.58,0.59,+1.72,0.15101419
NEE,2019-04-23,0.51,0.55,+7.29,0.14766467
NEE,2019-01-25,0.38,0.37,-2.94,0.15598291
NEE,2018-10-23,0.54,0.55,+1.56,0.16320582
NEE,2018-07-25,0.52,0.53,+2.27,0.15409385
NEE,2018-04-24,0.46,0.49,+5.6,0.15341124
NEE,2018-01-26,0.33,0.31,-4.47,0.16026903
NEE,2017-10-26,0.44,0.46,+4.64,0.11959854
NEE,2017-07-26,0.44,0.47,+5.88,0.11536005
NEE,2017-04-21,0.39,0.44,+12.01,0.13036146
NEE,2017-01-27,0.32,0.3,-6.63,0.1508872
NEE,2016-10-31,0.42,0.44,+3.91,0.17484183
NEE,2016-07-27,0.39,0.42,+6.1,no data available
NEE,2016-04-28,0.35,0.39,+11.18,no data available
NEE,2016-01-28,0.27,0.29,+7.36,no data available
NEE,2015-10-28,0.41,0.4,-2.95,no data available
NEE,2015-08-03,0.37,0.39,+4.23,no data available
NEE,2015-04-29,0.32,0.35,+11.43,no data available
NEE,2015-01-27,0.27,0.26,-4.1,no data available
NEE,2014-10-31,0.38,0.39,+0.66,no data available
NEE,2014-07-29,0.36,0.36,-0.3,no data available
NEE,2014-04-30,0.27,0.32,+17.79,no data available
NEE,2014-01-28,0.24,0.24,-1.78,no data available
NEE,2013-11-01,0.35,0.36,+2.46,no data available
NEE,2013-07-30,0.32,0.37,+13.71,no data available
NEE,2013-04-30,0.25,0.28,+10,no data available
NEE,2013-01-29,0.24,0.26,+8.17,no data available
NEE,2012-10-24,0.35,0.32,-9.88,no data available
NEE,2012-07-26,0.29,0.32,+8.36,no data available
NEE,2012-04-25,0.24,0.26,+4.54,no data available
NEE,2012-01-27,0.23,0.23,+2.72,no data available
NEE,2011-11-04,0.35,0.33,-7.15,no data available
NEE,2011-07-27,0.27,0.3,+8.58,no data available
NEE,2011-04-29,0.24,0.24,-1.27,no data available
NEE,2011-01-25,0.22,0.2,-7.79,no data available
NEE,2010-10-29,0.36,0.36,+1.52,no data available
NEE,2010-07-23,0.26,0.28,+4.97,no data available
NEE,2010-04-27,0.22,0.24,+8.14,no data available
NEE,2010-01-26,0.19,0.2,+4.41,no data available
NEE,2009-10-27,0.35,0.35,-2.28,no data available
NEE,2009-07-28,0.24,0.25,+1.17,no data available
NEE,2009-04-28,0.19,0.23,+16.13,no data available
NEE,2009-01-27,0.22,0.23,+0.98,no data available
NEE,2008-10-27,0.34,0.31,-7.53,no data available
NEE,2008-07-31,0.23,0.23,-0.12,no data available
NEE,2008-04-30,0.2,0.19,-5.24,no data available
NEE,2008-01-28,0.17,0.18,+6.26,no data available
NEE,2007-10-30,0.31,0.31,+0.3,no data available
NEE,2007-07-30,0.2,0.22,+8.61,no data available
NEE,2007-04-30,0.15,0.18,+15.54,no data available
NEE,2007-01-26,0.13,0.16,+20.5,no data available
NEE,2006-10-30,0.27,0.29,+8.07,no data available
NEE,2006-07-28,0.18,0.17,-10.69,no data available
NEE,2006-05-02,0.12,0.14,+19.59,no data available
NEE,2006-01-27,0.1,0.12,+15,no data available
NEE,2005-11-04,0.24,0.25,+6.65,no data available
NEE,2005-07-22,0.17,0.17,-4.86,no data available
NEE,2005-04-26,0.11,0.11,+2.8,no data available
NEE,2005-01-21,0.12,0.12,-2.2,no data available
NEE,2004-10-21,0.23,0.22,-3.8,no data available
NEE,2004-07-23,0.17,0.18,+3.39,no data available
NEE,2004-04-22,0.11,0.1,-7.31,no data available
NEE,2004-01-23,0.09,0.09,+1.19,no data available
NEE,2003-10-23,0.23,0.23,+1.63,no data available
NEE,2003-07-25,0.17,0.17,+0.27,no data available
NEE,2003-04-24,0.1,0.12,+16.44,no data available
NEE,2003-01-24,0.09,0.09,+6.04,no data available
NEE,2002-10-17,0.22,0.22,+1.5,no data available
NEE,2002-07-19,0.16,0.18,+12.47,no data available
NEE,2002-04-19,0.1,0.1,+1.16,no data available
NEE,2002-01-18,0.09,0.09,-,no data available
NEE,2001-10-23,0.24,0.25,+3.16,no data available
NEE,2001-07-20,0.16,0.16,-0.21,no data available
NEE,2001-04-20,0.1,0.1,-0.2,no data available
NEE,2001-01-22,0.08,0.08,+0.37,no data available
NEE,2000-10-19,0.23,0.23,-0.36,no data available
NFLX,2025-10-15,-,-,-,no data available
NFLX,2025-07-16,-,-,-,no data available
NFLX,2025-04-16,-,-,-,no data available
NFLX,2025-01-21,4.18,-,-,no data available
NFLX,2024-10-17,5.12,5.4,+5.55,0.42035697
NFLX,2024-07-18,4.74,4.88,+2.89,0.46717089
NFLX,2024-04-18,4.52,5.28,+16.75,0.49234786
NFLX,2024-01-23,2.22,2.11,-4.83,0.43950162
NFLX,2023-10-18,3.49,3.73,+6.95,0.48452173
NFLX,2023-07-19,2.86,3.29,+15.02,0.50730165
NFLX,2023-04-18,2.86,2.88,+0.66,0.50987332
NFLX,2023-01-19,0.45,0.12,-73.23,0.59173816
NFLX,2022-10-18,2.13,3.1,+45.74,0.78443881
NFLX,2022-07-19,2.94,3.2,+8.75,0.84287287
NFLX,2022-04-19,2.89,3.53,+21.99,0.60091362
NFLX,2022-01-20,0.82,1.33,+61.97,0.46396424
NFLX,2021-10-19,2.56,3.19,+24.52,0.34623889
NFLX,2021-07-20,3.16,2.97,-5.88,0.34406408
NFLX,2021-04-20,2.97,3.75,+26.37,0.38070245
NFLX,2021-01-19,1.39,1.19,-14.25,0.42815135
NFLX,2020-10-20,2.14,1.74,-18.81,0.55683011
NFLX,2020-07-16,1.81,1.59,-12.25,0.66839615
NFLX,2020-04-21,1.65,1.57,-4.94,0.76388132
NFLX,2020-01-21,0.53,1.3,+146.85,0.45274096
NFLX,2019-10-16,1.04,1.47,+41.01,0.56184646
NFLX,2019-07-17,0.56,0.6,+6.56,0.43691408
NFLX,2019-04-16,0.57,0.76,+32.55,0.36405009
NFLX,2019-01-17,0.24,0.3,+25.41,0.54716254
NFLX,2018-10-16,0.68,0.89,+30.85,0.5724665
NFLX,2018-07-16,0.79,0.85,+7.12,0.48277553
NFLX,2018-04-16,0.64,0.64,+0.69,0.51865192
NFLX,2018-01-22,0.41,0.41,-0.58,0.41489614
NFLX,2017-10-16,0.32,0.29,-9.45,0.43916826
NFLX,2017-07-17,0.15,0.15,-1.68,0.41007029
NFLX,2017-04-17,0.37,0.4,+7.1,0.42467483
NFLX,2017-01-18,0.13,0.15,+13.24,0.50280916
NFLX,2016-10-17,0.06,0.12,+114.09,0.56141785
NFLX,2016-07-18,0.02,0.09,+275.94,no data available
NFLX,2016-04-18,0.03,0.06,+75.13,no data available
NFLX,2016-01-19,0.02,0.07,+236.38,no data available
NFLX,2015-10-14,0.08,0.07,-7.16,no data available
NFLX,2015-07-15,0.04,0.06,+35.59,no data available
NFLX,2015-04-15,0.1,0.11,+11.51,no data available
NFLX,2015-01-20,0.06,0.1,+61.55,no data available
NFLX,2014-10-15,0.13,0.14,+3.71,no data available
NFLX,2014-07-21,0.17,0.16,-0.53,no data available
NFLX,2014-04-21,0.12,0.12,+3.87,no data available
NFLX,2014-01-22,0.09,0.11,+20.6,no data available
NFLX,2013-10-21,0.07,0.07,+5.23,no data available
NFLX,2013-07-22,0.06,0.07,+22.12,no data available
NFLX,2013-04-22,0.03,0.04,+59.55,no data available
NFLX,2013-01-23,-0.02,0.02,+203.28,no data available
NFLX,2012-10-23,0.01,0.02,+208.47,no data available
NFLX,2012-07-24,0.01,0.02,+126.7,no data available
NFLX,2012-04-23,-0.04,-0.01,+70.44,no data available
NFLX,2012-01-25,0.08,0.1,+32.57,no data available
NFLX,2011-10-24,0.13,0.17,+23.15,no data available
NFLX,2011-07-25,0.16,0.18,+13.25,no data available
NFLX,2011-04-25,0.15,0.16,+3.05,no data available
NFLX,2011-01-26,0.1,0.12,+22.28,no data available
NFLX,2010-10-20,0.1,0.1,-1.85,no data available
NFLX,2010-07-21,0.1,0.11,+13.54,no data available
NFLX,2010-04-21,0.08,0.08,+8.71,no data available
NFLX,2010-01-27,0.06,0.08,+23.99,no data available
NFLX,2009-10-22,0.06,0.07,+14.38,no data available
NFLX,2009-07-23,0.07,0.08,+6.68,no data available
NFLX,2009-04-23,0.04,0.05,+18.23,no data available
NFLX,2009-01-26,0.05,0.05,+11.57,no data available
NFLX,2008-10-20,0.04,0.05,+6.87,no data available
NFLX,2008-07-25,0.06,0.06,+4.24,no data available
NFLX,2008-04-21,0.03,0.03,+1.94,no data available
NFLX,2008-01-23,0.02,0.03,+67.92,no data available
NFLX,2007-10-22,0.02,0.03,+55.07,no data available
NFLX,2007-07-23,0.03,0.05,+63.65,no data available
NFLX,2007-04-18,0.02,0.02,-11.19,no data available
NFLX,2007-01-24,0.02,0.03,+44.23,no data available
NFLX,2006-10-23,0.02,0.03,+45.34,no data available
NFLX,2006-07-24,0.03,0.03,+34.68,no data available
NFLX,2006-04-24,0.01,0.01,+8.23,no data available
NFLX,2006-01-24,0.02,0.02,+15.28,no data available
NFLX,2005-10-19,0.02,0.03,+34.7,no data available
NFLX,2005-07-25,-,0.02,+1134.57,no data available
NFLX,2005-04-21,-0.03,-0.01,+56.79,no data available
NFLX,2005-01-24,0.01,0.02,+34.59,no data available
NFLX,2004-10-14,0.05,0.05,+10.52,no data available
NFLX,2004-07-15,0.02,0.02,-13.2,no data available
NFLX,2004-04-15,-,-,-15.63,no data available
NFLX,2004-01-21,0.01,0.01,+19.77,no data available
NFLX,2003-10-15,0.01,0.01,+93.86,no data available
NFLX,2003-07-17,0.01,0.01,+26.3,no data available
NFLX,2003-04-17,-0.01,-,+100,no data available
NFLX,2003-01-15,-0.01,-,+120.03,no data available
NFLX,2002-10-18,-0.01,-,+90.97,no data available
NKE,2025-09-29,-,-,-,no data available
NKE,2025-06-25,-,-,-,no data available
NKE,2025-03-19,-,-,-,no data available
NKE,2024-12-19,0.65,-,-,no data available
NKE,2024-10-01,0.52,0.7,+34.62,0.38898894
NKE,2024-06-27,0.83,1.01,+21.18,0.41635659
NKE,2024-03-21,0.74,0.98,+33.15,0.40891145
NKE,2023-12-21,0.85,1.03,+21.75,0.34468319
NKE,2023-09-28,0.75,0.94,+26.15,0.3525252
NKE,2023-06-29,0.67,0.66,-1.45,0.34960429
NKE,2023-03-21,0.55,0.79,+44.16,0.41372142
NKE,2022-12-20,0.64,0.85,+32.04,0.44335913
NKE,2022-09-29,0.92,0.93,+1.04,0.52112834
NKE,2022-06-27,0.81,0.9,+11.79,0.50525384
NKE,2022-03-21,0.71,0.87,+22.25,0.44693089
NKE,2021-12-20,0.63,0.83,+31.89,0.41745193
NKE,2021-09-23,1.11,1.16,+4.12,0.34985828
NKE,2021-06-24,0.51,0.93,+82.68,0.28264561
NKE,2021-03-18,0.76,0.9,+18.1,0.35254107
NKE,2020-12-18,0.62,0.78,+25.14,0.39208447
NKE,2020-09-22,0.47,0.95,+102.48,0.37855939
NKE,2020-06-25,0.07,-0.51,-865.42,0.40849871
NKE,2020-03-24,0.59,0.78,+32.24,0.72749695
NKE,2019-12-19,0.58,0.7,+20.66,0.25688129
NKE,2019-09-24,0.7,0.86,+22.76,0.30136166
NKE,2019-06-27,0.66,0.62,-5.93,0.30555253
NKE,2019-03-21,0.65,0.68,+5.13,0.25018224
NKE,2018-12-20,0.46,0.52,+12.99,0.44423223
NKE,2018-09-25,0.63,0.67,+6.99,0.29012251
NKE,2018-06-28,0.64,0.69,+7.7,0.29693267
NKE,2018-03-22,0.53,0.68,+28.4,0.30675899
NKE,2017-12-21,0.4,0.46,+13.95,0.29804389
NKE,2017-09-26,0.48,0.57,+18.83,0.31577571
NKE,2017-06-29,0.5,0.6,+19.87,0.27170808
NKE,2017-03-21,0.53,0.68,+29.16,0.27858174
NKE,2016-12-20,0.43,0.5,+16.1,0.26605675
NKE,2016-09-27,0.56,0.73,+30.61,0.28853505
NKE,2016-06-28,0.48,0.49,+2.07,no data available
NKE,2016-03-22,0.48,0.55,+13.45,no data available
NKE,2015-12-22,0.43,0.45,+5.12,no data available
NKE,2015-09-24,0.6,0.67,+12.53,no data available
NKE,2015-06-25,0.42,0.49,+17.68,no data available
NKE,2015-03-19,0.42,0.45,+5.48,no data available
NKE,2014-12-18,0.35,0.37,+5.55,no data available
NKE,2014-09-25,0.44,0.55,+24.25,no data available
NKE,2014-06-26,0.38,0.39,+3.81,no data available
NKE,2014-03-20,0.36,0.38,+5.6,no data available
NKE,2013-12-19,0.29,0.3,+2.06,no data available
NKE,2013-09-26,0.39,0.43,+10.33,no data available
NKE,2013-06-27,0.37,0.38,+2.21,no data available
NKE,2013-03-21,0.33,0.37,+9.04,no data available
NKE,2012-12-20,0.25,0.28,+13.87,no data available
NKE,2012-09-27,0.28,0.31,+9.59,no data available
NKE,2012-06-28,0.34,0.29,-14.4,no data available
NKE,2012-03-22,0.29,0.3,+2.89,no data available
NKE,2011-12-20,0.24,0.25,+3.27,no data available
NKE,2011-09-22,0.3,0.34,+12.01,no data available
NKE,2011-06-27,0.29,0.31,+6.74,no data available
NKE,2011-03-17,0.28,0.27,-3.76,no data available
NKE,2010-12-21,0.22,0.24,+7.28,no data available
NKE,2010-09-23,0.25,0.28,+13.33,no data available
NKE,2010-06-23,0.26,0.27,+0.42,no data available
NKE,2010-03-17,0.22,0.25,+13.55,no data available
NKE,2009-12-17,0.18,0.19,+6.48,no data available
NKE,2009-09-29,0.24,0.26,+7.07,no data available
NKE,2009-06-24,0.24,0.25,+3.43,no data available
NKE,2009-03-18,0.2,0.25,+25.45,no data available
NKE,2008-12-17,0.19,0.2,+2.96,no data available
NKE,2008-09-24,0.23,0.26,+11.68,no data available
NKE,2008-06-25,0.24,0.25,+1.61,no data available
NKE,2008-03-19,0.2,0.23,+14.17,no data available
NKE,2007-12-19,0.16,0.18,+7.7,no data available
NKE,2007-09-20,0.22,0.28,+28.51,no data available
NKE,2007-06-26,0.21,0.22,+0.58,no data available
NKE,2007-03-22,0.17,0.17,+3.19,no data available
NKE,2006-12-20,0.14,0.16,+13.9,no data available
NKE,2006-09-21,0.18,0.18,+3.99,no data available
NKE,2006-06-27,0.17,0.17,-0.5,no data available
NKE,2006-03-21,0.14,0.16,+12.9,no data available
NKE,2005-12-20,0.13,0.14,+11.03,no data available
NKE,2005-09-19,0.18,0.2,+13.38,no data available
NKE,2005-06-27,0.16,0.16,+2.19,no data available
NKE,2005-03-17,0.12,0.13,+2.26,no data available
NKE,2004-12-16,0.11,0.12,+12.13,no data available
NKE,2004-09-20,0.14,0.15,+9.31,no data available
NKE,2004-06-24,0.14,0.14,+4.34,no data available
NKE,2004-03-18,0.09,0.09,+1.48,no data available
NKE,2003-12-18,0.08,0.08,+7.52,no data available
NKE,2003-09-18,0.11,0.12,+11.55,no data available
NKE,2003-06-26,0.12,0.12,-0.63,no data available
NKE,2003-03-19,0.06,0.06,+1.63,no data available
NKE,2002-12-19,0.07,0.07,+1.79,no data available
NKE,2002-09-18,0.1,0.1,+1.54,no data available
NKE,2002-06-27,0.09,0.1,+3.31,no data available
NKE,2002-03-21,0.06,0.06,-1.49,no data available
NKE,2001-12-20,0.06,0.06,+6.16,no data available
NKE,2001-09-20,0.09,0.09,+5.18,no data available
NKE,2001-06-28,0.07,0.08,+2.17,no data available
NKE,2001-03-20,0.04,0.04,+1.04,no data available
NKE,2000-12-19,0.06,0.06,-0.76,no data available
NOW,2025-07-22,-,-,-,no data available
NOW,2025-04-22,-,-,-,no data available
NOW,2025-01-22,-,-,-,no data available
NOW,2024-10-23,3.46,-,-,0.40592704
NOW,2024-07-24,2.84,3.13,+10.19,0.41526125
NOW,2024-04-24,3.14,3.41,+8.64,0.38792535
NOW,2024-01-24,2.79,3.11,+11.62,0.33495212
NOW,2023-10-24,2.56,2.92,+13.92,0.40316488
NOW,2023-07-26,2.06,2.37,+15.33,0.3627325
NOW,2023-04-26,2.04,2.37,+16.06,0.45375693
NOW,2023-01-25,2.02,2.28,+12.72,0.48388675
NOW,2022-10-26,1.84,1.96,+6.26,0.55676661
NOW,2022-07-27,1.54,1.62,+5.17,0.52285867
NOW,2022-04-27,1.7,1.73,+1.78,0.65615691
NOW,2022-01-26,1.43,1.46,+2.26,0.66866602
NOW,2021-10-27,1.38,1.55,+11.99,0.33212645
NOW,2021-07-28,1.22,1.42,+16.14,0.35168385
NOW,2021-04-28,1.34,1.52,+13.08,0.39114787
NOW,2021-01-27,1.05,1.17,+11.04,0.49309396
NOW,2020-10-28,1.03,1.21,+17.43,0.48410899
NOW,2020-07-29,1.01,1.23,+21.3,0.44508945
NOW,2020-04-29,0.95,1.05,+10.09,0.46250379
NOW,2020-01-29,0.87,0.96,+10.33,0.35682719
NOW,2019-10-23,0.88,0.99,+11.88,0.39716431
NOW,2019-07-24,0.63,0.71,+12.46,0.37306681
NOW,2019-04-24,0.54,0.67,+23.71,0.40062496
NOW,2019-01-30,0.63,0.77,+21.32,0.45583649
NOW,2018-10-24,0.59,0.68,+14.32,0.4845376
NOW,2018-07-25,0.43,0.49,+15.05,0.37960711
NOW,2018-04-25,0.37,0.56,+51.98,0.40448246
NOW,2018-01-31,0.35,0.35,-1.17,0.3686537
NOW,2017-10-25,0.32,0.38,+19.79,0.35977985
NOW,2017-07-26,0.2,0.22,+10.68,0.40448246
NOW,2017-04-26,0.17,0.24,+42.52,0.40300613
NOW,2017-01-25,0.23,0.24,+3.97,0.46793287
NOW,2016-10-26,0.21,0.23,+10.88,0.49653873
NOW,2016-07-27,0.09,0.15,+58.73,no data available
NOW,2016-04-20,0.07,0.09,+30.43,no data available
NOW,2016-01-27,0.08,0.19,+127.03,no data available
NOW,2015-10-21,0.08,0.15,+95.11,no data available
NOW,2015-07-29,-0.02,0.04,+272.41,no data available
NOW,2015-04-16,-,0.01,+352.53,no data available
NOW,2015-01-28,0.02,0.03,+60.26,no data available
NOW,2014-10-22,0.01,0.03,+215.13,no data available
NOW,2014-07-30,-0.07,-0.07,+3.25,no data available
NOW,2014-04-23,-0.08,-0.08,-5.71,no data available
NOW,2014-01-29,-0.01,-0.02,-39.08,no data available
NOW,2013-10-23,-0.02,0.01,+141.91,no data available
NOW,2013-07-31,-0.05,-0.06,-26.32,no data available
NOW,2013-04-24,-0.03,-0.01,+70.84,no data available
NOW,2013-01-30,-0.05,-,+100,no data available
NOW,2012-10-24,-0.1,-0.06,+38.14,no data available
NVDA,2025-08-26,-,-,-,no data available
NVDA,2025-05-20,-,-,-,no data available
NVDA,2025-02-19,-,-,-,no data available
NVDA,2024-11-20,0.74,-,-,no data available
NVDA,2024-08-28,0.64,0.68,+6.03,0.68685821
NVDA,2024-05-22,0.56,0.61,+9.48,0.51627074
NVDA,2024-02-21,4.64,5.16,+11.32,0.5950083
NVDA,2023-11-21,3.37,4.02,+19.21,0.46855197
NVDA,2023-08-23,2.09,2.7,+29.41,0.61862957
NVDA,2023-05-24,0.92,1.09,+18.57,0.48220405
NVDA,2023-02-22,0.81,0.88,+8.75,0.5871028
NVDA,2022-11-16,0.69,0.58,-16.47,0.6249
NVDA,2022-08-24,1.26,0.51,-59.38,0.54700379
NVDA,2022-05-25,1.29,1.36,+5.15,0.73386262
NVDA,2022-02-16,1.22,1.32,+7.99,0.65791898
NVDA,2021-11-17,1.11,1.17,+5.76,0.53766958
NVDA,2021-08-18,1.01,1.04,+2.51,0.38659189
NVDA,2021-05-26,0.82,0.92,+11.46,0.35660494
NVDA,2021-02-24,0.7,0.78,+10.33,0.47147288
NVDA,2020-11-18,0.64,0.73,+13.1,0.47631461
NVDA,2020-08-19,0.49,0.55,+10.79,0.50201544
NVDA,2020-05-21,0.42,0.45,+6.75,0.56662468
NVDA,2020-02-13,0.42,0.47,+13.24,0.4218333
NVDA,2019-11-14,0.39,0.45,+13.07,0.41116563
NVDA,2019-08-15,0.29,0.31,+8.29,0.49450679
NVDA,2019-05-16,0.2,0.22,+8.69,0.47618761
NVDA,2019-02-14,0.19,0.2,+6.48,0.48942695
NVDA,2018-11-15,0.47,0.46,-1.32,0.6595858
NVDA,2018-08-16,0.44,0.49,+9.8,0.40049796
NVDA,2018-05-10,0.4,0.51,+28.67,0.41757893
NVDA,2018-02-08,0.29,0.39,+34.37,0.57683199
NVDA,2017-11-09,0.24,0.33,+40.83,0.47888628
NVDA,2017-08-10,0.17,0.23,+31.84,0.57546678
NVDA,2017-05-09,0.16,0.2,+19.86,0.45264572
NVDA,2017-02-09,0.21,0.25,+19.62,0.53376445
NVDA,2016-11-10,0.14,0.21,+47.27,0.50728577
NVDA,2016-08-11,0.09,0.1,+7.04,0.47836242
NVDA,2016-05-12,0.08,0.08,+3.85,no data available
NVDA,2016-02-17,0.08,0.09,+10.04,no data available
NVDA,2015-11-05,0.06,0.11,+75.13,no data available
NVDA,2015-08-06,0.03,0.04,+67.92,no data available
NVDA,2015-05-07,0.06,0.06,-7.32,no data available
NVDA,2015-02-11,0.07,0.09,+22.62,no data available
NVDA,2014-11-06,0.07,0.08,+8.79,no data available
NVDA,2014-08-07,0.05,0.06,+9.17,no data available
NVDA,2014-05-06,0.04,0.05,+21.81,no data available
NVDA,2014-02-12,0.05,0.06,+32.6,no data available
NVDA,2013-11-07,0.05,0.05,+2.52,no data available
NVDA,2013-08-08,0.03,0.04,+24.38,no data available
NVDA,2013-05-09,0.02,0.03,+33.69,no data available
NVDA,2013-02-13,0.06,0.07,+18.18,no data available
NVDA,2012-11-08,0.07,0.08,+11.67,no data available
NVDA,2012-08-09,0.04,0.06,+55.5,no data available
NVDA,2012-05-11,0.02,0.03,+4.69,no data available
NVDA,2012-02-15,0.05,0.05,+0.44,no data available
NVDA,2011-11-10,0.06,0.07,+11.66,no data available
NVDA,2011-08-11,0.06,0.06,-0.26,no data available
NVDA,2011-05-12,0.05,0.06,+14.08,no data available
NVDA,2011-02-16,0.04,0.06,+45.35,no data available
NVDA,2010-11-11,0.04,0.04,+6.02,no data available
NVDA,2010-08-12,0.03,0.01,-71.99,no data available
NVDA,2010-05-13,0.05,0.06,+8.9,no data available
NVDA,2010-02-17,0.05,0.06,+16.11,no data available
NVDA,2009-11-05,0.03,0.05,+85.55,no data available
NVDA,2009-08-06,-0.01,0.02,+408.64,no data available
NVDA,2009-05-07,-0.03,-0.02,+15.32,no data available
NVDA,2009-02-10,-0.02,-0.04,-102.79,no data available
NVDA,2008-11-06,0.03,0.05,+69.2,no data available
NVDA,2008-08-12,0.03,0.03,+12.85,no data available
NVDA,2008-05-08,0.1,0.09,-6.27,no data available
NVDA,2008-02-13,0.12,0.12,+4.68,no data available
NVDA,2007-11-08,0.09,0.11,+20.24,no data available
NVDA,2007-08-09,0.07,0.09,+19.37,no data available
NVDA,2007-05-10,0.06,0.07,+7.94,no data available
NVDA,2007-02-13,0.07,0.09,+24.76,no data available
NVDA,2006-11-09,0.06,0.07,+12.71,no data available
NVDA,2006-05-11,0.05,0.05,+4.2,no data available
NVDA,2006-02-16,0.04,0.04,+8.34,no data available
NVDA,2005-11-09,0.03,0.04,+16.05,no data available
NVDA,2005-08-11,0.03,0.03,+21.47,no data available
NVDA,2005-05-12,0.02,0.06,+141.87,no data available
NVDA,2005-02-17,0.02,0.03,+77.29,no data available
NVDA,2004-11-04,0.01,0.02,+159.74,no data available
NVDA,2004-08-05,0.01,0.02,+86.04,no data available
NVDA,2004-05-06,0.01,0.02,+136.41,no data available
NVDA,2004-02-12,0.01,0.03,+178.71,no data available
NVDA,2003-11-06,0.01,0.01,+19.08,no data available
NVDA,2003-08-07,0.01,0.01,-26.78,no data available
NVDA,2003-05-08,0.01,0.01,+13.64,no data available
NVDA,2003-02-13,-,0.01,+151.51,no data available
NVDA,2002-11-07,0.01,0.01,-20.38,no data available
NVDA,2002-08-15,0.01,0.01,-6.45,no data available
NVDA,2002-05-22,0.04,0.04,+1.56,no data available
NVDA,2002-02-14,0.03,0.04,+26.88,no data available
NVDA,2001-11-08,0.02,0.02,+19.15,no data available
NVDA,2001-08-14,0.02,0.02,+4.92,no data available
NVDA,2001-05-22,0.02,0.02,+1.96,no data available
NVDA,2001-02-15,0.02,-,-87.46,no data available
NVDA,2000-11-09,0.01,0.01,+9.38,no data available
NVDA,2000-08-21,0.01,0.01,+7.76,no data available
NVO,2025-08-05,-,-,-,no data available
NVO,2025-04-30,-,-,-,no data available
NVO,2025-02-05,-,-,-,no data available
NVO,2024-11-06,0.88,-,-,no data available
NVO,2024-08-07,4.77,4.49,-5.93,0.35528736
